                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                 1.1953,                0.95484,                 1.2315,                0.66428,                0.80229,                0.78658,                0.43131,                 1.6869,                 1.1459,                 1.6554,              0.0002822,              0.0002822,              0.0002822
                     46,                 1.1953,                0.93742,                  1.236,                 0.6579,                0.83784,                0.76974,                0.42603,                 1.6948,                  1.186,                 1.6787,             0.00027725,             0.00027725,             0.00027725
                     47,                 1.1405,                0.96651,                 1.2263,                0.68723,                0.72973,                0.76073,                0.41252,                 1.7039,                 1.1549,                 1.6977,              0.0002723,              0.0002723,              0.0002723
                     48,                 1.1908,                0.95474,                 1.2291,                 0.7366,                0.72973,                0.78651,                0.41173,                 1.7517,                 1.1558,                 1.8148,             0.00026735,             0.00026735,             0.00026735
                     49,                  1.113,                0.92363,                 1.2031,                0.78303,                 0.7804,                0.79872,                0.41375,                 1.7263,                 1.1112,                 1.8161,              0.0002624,              0.0002624,              0.0002624
                     50,                 1.1302,                0.90658,                 1.2185,                0.74156,                0.85322,                0.79802,                0.39393,                 1.7922,                 1.0986,                 1.8627,             0.00025745,             0.00025745,             0.00025745
                     51,                 1.0701,                0.90072,                 1.2093,                0.75174,                0.78378,                0.77689,                0.40805,                 1.7316,                 1.0865,                 1.7653,              0.0002525,              0.0002525,              0.0002525
                     52,                 1.1328,                0.89763,                 1.1936,                 0.7629,                0.75676,                0.75283,                0.37764,                 1.7778,                  1.165,                 1.7493,             0.00024755,             0.00024755,             0.00024755
                     53,                 1.0893,                0.85907,                 1.1904,                0.69774,                0.81109,                0.75944,                0.37805,                 1.8081,                 1.1797,                 1.7913,              0.0002426,              0.0002426,              0.0002426
                     54,                 1.0604,                0.88593,                  1.192,                0.70343,                0.83784,                0.75159,                0.35888,                 1.8608,                 1.2242,                 1.9055,             0.00023765,             0.00023765,             0.00023765
                     55,                 1.1175,                0.89552,                 1.1794,                0.71718,                0.86486,                0.74092,                0.35312,                 1.8484,                 1.2466,                   1.88,              0.0002327,              0.0002327,              0.0002327
